prediction,variety,points,price
1,True Myth 2014 Paragon Vineyard Chardonnay (Edna Valley),86,18.0
1,Wrath 2013 KW Ranch Pinot Noir (Santa Lucia Highlands),86,49.0
1,Sequum 2010 Kidd Ranch Cabernet Sauvignon (Napa Valley),86,67.0
1,Lyrarakis 2014 Petrokaliva Vineyard Assyrtico (Crete),86,25.0
1,Madrigal 2012 Estate Petite Sirah (Calistoga),86,65.0
1,Montes 2015 Classic Series Sauvignon Blanc (Aconcagua Costa),86,13.0
1,La Tunella 2011 Col Matìss Sauvignon (Colli Orientali del Friuli),91,""
1,Manincor 2010 Sophie White (Alto Adige),91,35.0
1,Market Vineyards 2009 Arbitrage Cabernet Sauvignon (Columbia Valley (WA)),91,35.0
1,ONX 2011 Field Day White (Paso Robles),91,25.0
1,Rusack 2010 Pinot Noir (Santa Barbara County),91,30.0
1,Château Gaudrelle 2009 Réserve Personelle  (Vouvray),91,50.0
1,Vodopivec 2006 Classica Vitovska (Venezia Giulia),91,85.0
1,Whitcraft 2009 Stolpman Vineyard Grenache (Santa Ynez Valley),91,26.0
1,Stephen Vincent 2012 Pinot Noir (Sonoma County),84,15.0
1,Two Vines 2013 Chardonnay (Washington),84,6.0
1,Acre Twenty-one 2013 Chardonnay (Columbia Valley (WA)),84,15.0
1,Barnard Griffin 2013 Cabernet Sauvignon (Columbia Gorge (WA)),84,17.0
1,Goose Ridge 2014 Sauvignon Blanc (Columbia Valley (WA)),84,17.0
1,Château de l'Aubrade 2014 Rosé (Bordeaux Rosé),84,12.0
1,Drytown 2014 Estate Riesling (Sierra Foothills),84,17.0
1,Conde Bel 2014 Viura (Rioja),84,15.0
1,Bodegas Valdemar 2014 Conde Valdemar Viura (Rioja),84,18.0
1,Hudson Shah 2012 Viognier (Red Mountain),84,30.0
1,401K 2013 Chardonnay (California),83,15.0
1,Château de Marsan 2014  Bordeaux Clairet,83,14.0
1,Chateau Ste. Michelle 2015 Pinot Gris (Columbia Valley (WA)),88,10.0
1,Putah Creek 2013 Cabernet Sauvignon (Solano County),88,50.0
1,Reina de Castilla 2015 Verdejo (Rueda),88,15.0
1,Heron Hill 2013 Ingle Vineyard Icewine Riesling (Finger Lakes),88,80.0
1,La Val 2015 Albariño (Rías Baixas),88,17.0
1,Viña Aquitania 2014 Sol de Sol Chardonnay (Malleco),88,35.0
1,Edmeades 2013 Edmeades' Folly Red (Mendocino County),88,26.0
1,Anew 2015 Rosé (Columbia Valley (WA)),88,11.0
1,Two Horns 2012 A Mean Red (California),88,16.0
1,Vini 2015 Veni Vidi Vici Pinot Grigio (Thracian Valley),88,9.0
1,Wind Rose 2015 Dry White Wine Pinot Grigio (Yakima Valley),88,16.0
1,One Hope 2013 Chardonnay (California),85,19.0
1,Cuckoo's Nest 2014 Fizzé Early Muscat (Oregon),84,13.0
1,Piattelli 2014 Premium Rosé of Malbec (Luján de Cuyo),84,17.0
1,Dão Sul 2013 Palestra Branco White (Douro),84,""
1,Georges Duboeuf 2013 Domaine des Chènevières  (Mâcon-Villages),84,22.0
1,Alexander Valley Vineyards 2012 Estate Grown and Bottled Pinot Noir (Alexander Valley),84,28.0
1,Aveleda 2014 Casal Garcia Branco White (Vinho Verde),84,8.0
1,Gaia Wines 2014 Thalassitis Oak Fermented Assyrtiko (Santorini),89,36.0
1,Greek Wine Cellars 2015 Assyrtico (Santorini),89,20.0
1,Hibou 2014 Soulajule Pinot Noir (Marin County),89,59.0
1,Kendall-Jackson 2014 Grand Reserve Chardonnay (Central Coast),89,22.0
1,Kingston Family 2014 Sabino Chardonnay (Casablanca Valley),89,24.0
1,Kirsten 2014 Trocken Riesling (Mosel),89,22.0
1,Lomas del Valle 2015 Coastal Cool Climate Wine Single Vineyard Sauvignon Blanc (Casablanca Valley),89,17.0
1,Occasio 2015 Del Arroyo Vineyard Sauvignon Blanc (Livermore Valley),89,25.0
1,Raptor Ridge 2013 Crawford Beck Vineyard Pinot Noir (Eola-Amity Hills),89,45.0
1,Renwood 2013 Barbera (Amador County),89,30.0
1,Baglio di Pianetto 2015 Timeo Grillo (Sicilia),89,""
1,Boedecker Cellars 2013 Chardonnay (Willamette Valley),89,28.0
1,Cantine Rallo 2015 Bianco Maggiore Grillo (Sicilia),89,""
1,Casa Silva 2015 Cool Coast Sauvignon Blanc (Colchagua Valley),89,24.0
1,Di Meo 2003 Erminia De Meo  (Fiano di Avellino),89,88.0
1,Di Meo 2015 G  (Greco di Tufo),89,27.0
1,Domaine Charles Baur 2013 Sylvaner (Alsace),89,17.0
1,Domaine Charles Frey 2013 Quintessence Pinot Noir (Alsace),89,38.0
1,Domaine Saint-Rémy 2012 H Pinot Noir (Alsace),89,30.0
1,Montevina 2013 Skyland Ridge Barbera (Amador County),89,10.0
1,Tornatore 2015 Bianco  (Etna),89,28.0
1,Villa Matilde 2015  Greco di Tufo,89,19.0
1,Roederer Estate 2003 L'Ermitage Brut Rosé Sparkling (Anderson Valley),94,70.0
1,J Vineyards & Winery 2007 Pinot Noir (Sonoma Coast),94,70.0
1,Gary Farrell 2007 Hallberg Vineyard Pinot Noir (Russian River Valley),94,50.0
1,Gary Farrell 2007 Russian River Selection Chardonnay (Russian River Valley),94,32.0
1,Tamber Bey 2012 Deux Chevaux Vineyard Chardonnay (Yountville),91,55.0
1,Bodkin 2014 Musqué Clone Sauvignon Blanc (Russian River Valley),91,22.0
1,Brewer-Clifton 2012 Hapgood Chardonnay (Sta. Rita Hills),91,60.0
1,Joullian 2013 Roger Rose Vineyard Chardonnay (Arroyo Seco),91,30.0
1,Jaffurs 2012 Late Harvest Viognier (Santa Barbara County),90,30.0
1,Kelby James Russell 2014 Nutt Road Vineyard Dry Rosé (Finger Lakes),90,16.0
1,Bloomer Creek 2012 Tanzen Dame Auten Vineyard 2nd Harvest Riesling (Finger Lakes),90,60.0
1,Bodkin 2014 Hotspur Rosé of Zinfandel (Russian River Valley),90,19.0
1,Pennywise 2008 Pinot Noir (California),86,12.0
1,Ponchione Maurizio 2007 Donia  (Barbera d'Alba),86,18.0
1,Sherwood Estate 2009 Sauvignon Blanc (Marlborough),86,14.0
1,Staete Landt 2009 Map Maker Sauvignon Blanc (Marlborough),86,30.0
1,Terre d'Aleramo 2009  Dolcetto di Monferrato,86,""
1,Janzen 2007 Beckstoffer To Kalon Vineyard Cabernet Sauvignon (Napa Valley),86,150.0
1,Ca' dei Mandorli 2007 La Bellalda  (Barbera d'Asti),86,""
1,Dogliotti 1870 2008  Barbera d'Asti,86,""
1,Gancia NV Brut  (Prosecco),86,11.0
1,Petaluma 2008 Hanlin Hill Riesling (Clare Valley),86,20.0
1,Pico Maccario 2007 Lavignone  (Barbera d'Asti),86,13.0
1,Righteous 2008 Righteous Sangiovese (Walla Walla Valley (WA)),86,20.0
1,Saint Clair 2009 Sauvignon Blanc (Marlborough),86,19.0
1,Davies 2010 Nobles Vineyard Pinot Noir (Sonoma Coast),92,50.0
1,Gary Farrell 2009 Rochioli Vineyard Chardonnay (Russian River Valley),92,45.0
1,Angel Vine 2010 Stonetree Vineyard Zinfandel (Columbia Valley (WA)),92,20.0
1,Bailiwick 2010 Silver Pines Vineyard Pinot Noir (Sonoma Mountain),92,44.0
1,Robert Weil 2010 Kiedrich Turmberg Trocken Riesling (Rheingau),92,54.0
1,Feudi di San Gregorio 2010 Campanaro White (Irpinia),92,33.0
1,Tablas Creek 2010 Esprit de Beaucastel Blanc Grown & Bottled on the Estate Roussanne-Grenache Blanc-Picpoul Blanc White (Paso Robles),92,40.0
1,Maximin Grünhäuser 2010 Abtsberg Auslese 37 Riesling (Mosel),92,97.0
1,Robert Renzoni 2016 Lyric Rose of Syrah (Temecula Valley),89,28.0
1,Skinner 2013 Dry Diggings Red (El Dorado),89,32.0
1,Soquel Vineyards 2015 Partners' Reserve Nelson Vineyard Chardonnay (Santa Cruz Mountains),89,28.0
1,Starling Castle 2015 Pinot Grigio (Pfalz),89,12.0
1,Weingut Albert Gessinger 2015 Zeltinger Sonnenuhr Josefsberg Old Vines Spätlese Riesling (Mosel),89,28.0
1,Le Vigne 2014 Di Ranchita Vista Petite Sirah (Paso Robles),89,41.0
1,Palencia 2015 Pinot Noir (Ancient Lakes),89,36.0
1,Plaisance Ranch 2014 Mourvèdre (Applegate Valley),89,30.0
1,Emerson 2015 Pinot Gris (Willamette Valley),89,20.0
1,Fillaboa 2014 Selección Finca Monte Alto Albariño (Rías Baixas),89,26.0
1,J. Bäumer 2015 Rhein Riesling (Germany),89,19.0
1,Yalumba 2015 The Y Series Riesling (Barossa),89,13.0
1,Brander 2015 Buttonwood Vineyard Sauvignon Blanc,89,22.0
1,Locati Cellars 2009 Dry Orange Muscat (Columbia Valley (WA)),82,18.0
1,Vicente Gandia 2010 Organic Verdejo (Spain),82,8.0
1,Cameron Hughes 2009 Lot 250 Meritage (Napa County),82,10.0
1,McManis 2010 River Junction Chardonnay (California),82,10.0
1,Tacama 2010 Gran Blanco White (Ica),82,10.0
1,Truett Hurst 2010 Swallowtail Chardonnay (Dry Creek Valley),82,20.0
1,Backhouse 2010 Pinot Grigio (California),82,7.0
1,Benziger 2009 Chardonnay (Carneros),82,16.0
1,Bodegas y Viñedos Noe 2010 Cuatro Viura (Rioja),81,14.0
1,Oliver Conti 2005 Red (Empordà),81,45.0
1,Greedy 2009 Cabernet Sauvignon (Alexander Valley),81,27.0
1,Morro Bay 2009 Split Oak Estates Cabernet Sauvignon (California),81,12.0
1,DSG Vineyards 2008 Phincalali  (Rioja),81,75.0
1,Jettlynn 2007 Estate Petite Sirah (Paso Robles),81,20.0
1,Lidio Carraro 2010 Da'divas Chardonnay (Vale dos Vinhedos),80,20.0
1,Borgo San Daniele 2015 Pinot Grigio (Isonzo del Friuli),90,32.0
1,Cave de Ribeauvillé 2016 Collection Gewurztraminer (Alsace),90,24.0
1,Chehalem 2014 Stoller Vineyard Ian's Reserve Chardonnay (Willamette Valley),90,40.0
1,Domaine G. Metz 2015 Vieilles Vignes Gewurztraminer (Alsace),90,25.0
1,Reustle 2015 Grüner Veltliner (Umpqua Valley),90,24.0
1,Ruhlmann 2015 Tête de Cuvée Pinot Gris (Alsace),90,15.0
1,Seufert 2011 Blanc de Noir Sparkling (Willamette Valley),90,50.0
1,Stoller 2015 Pinot Noir (Dundee Hills),90,30.0
1,Stoller 2016 Chardonnay (Dundee Hills),90,25.0
1,Treana 2015 Chardonnay (Central Coast),90,24.0
1,Trisaetum 2015 Chardonnay (Willamette Valley),90,36.0
1,Von Schleinitz 2015 Pinot Noir (Mosel),90,30.0
1,Weingut Georg Albrecht Schneider 2015 Niersteiner Hipping Auslese Riesling (Rheinhessen),90,15.0
1,Williams Selyem 2015 Olivet Lane Vineyard Chardonnay (Russian River Valley),90,65.0
1,Wolfberger 2016 Riesling (Alsace),90,18.0
1,Jean-Baptiste Adam 2015 Les Natures Pinot Gris (Alsace),90,28.0
1,Jean-Baptiste Adam 2016 Les Natures Gewurztraminer (Alsace),90,25.0
1,Domdechant Werner 2015 Hochheim Guts Trocken Riesling (Rheingau),91,20.0
1,Dr. Loosen 2015 Wehlener Sonnenuhr Kabinett Riesling (Mosel),91,28.0
1,Dragonette 2014 Grassini Family Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),91,45.0
1,Elena Walch 2015 Castel Ringberg Sauvignon (Alto Adige),91,28.0
1,Eternal 2015 Eternal Sunshine Viognier (Walla Walla Valley (WA)),91,35.0
1,St. Pauls 2015 Passion Sauvignon (Alto Adige),91,40.0
1,Thelema 2014 Chardonnay (Stellenbosch),91,25.0
1,Tiefenbrunner 2015 Feldmarschall Müller-Thurgau (Alto Adige),91,40.0
1,Peñalolen 2009 Sauvignon Blanc (Casablanca Valley),87,12.0
1,Planeta 2008  Cerasuolo di Vittoria,87,22.0
1,Red Tail Ridge 2008 Semi-Dry Riesling (Finger Lakes),87,16.0
1,Santa Carolina 2009 Reserva Sauvignon Blanc (Leyda Valley),87,10.0
1,Rockroom Winemaking Cooperative 2008 Lone Oak Vineyard Pinot Noir (Santa Lucia Highlands),87,44.0
1,Chateau Lafayette Reneau 2008 Semidry Riesling (Finger Lakes),87,15.0
1,Coastview 2008 The Terraces Chardonnay (Monterey County),87,35.0
1,Cumbre of Vine Hill 2007 Barrel 31 Pinot Noir (Santa Cruz Mountains),87,59.0
1,Domaine Fritz Schmitt 2015 Vieilles Vignes Pinot Gris (Alsace),88,32.0
1,Domaine Saint-Rémy 2014 Im Berg Pinot Gris (Alsace),88,24.0
1,Domaine Vincent Stoeffler 2014 Muhlforst Riesling (Alsace),88,34.0
1,Fielding Hills 2015 Estate Riverbend Vineyard Cabernet Franc Rosé (Wahluke Slope),88,24.0
1,MCV 2015 TMZ White (Paso Robles),88,30.0
1,Mirabelle NV Brut Sparkling (California),88,30.0
1,Jean-Baptiste Adam 2015 Les Natures Riesling (Alsace),88,24.0
1,Kourtaki NV Sweet White Wine Muscat (Samos),88,14.0
1,Lasseter 2015 Enjoué Estate Grown Rosé (Sonoma Valley),88,28.0
1,Underground Wine Project 2015 And Why Am I Mr. Pink Rosé of Sangiovese (Columbia Valley (WA)),88,12.0
1,Ventisquero 2015 Kalfu Kuda Sauvignon Blanc (Leyda Valley),88,19.0
1,Wagner 2015 Unoaked Chardonnay (Finger Lakes),88,12.0
1,Freemark Abbey 2013 Chardonnay (Napa Valley),90,30.0
1,Girard 2013 Sauvignon Blanc (Napa Valley),90,16.0
1,Graci 2012 Arcurìa Bianco  (Etna),90,40.0
1,Vivera 2011 Salisire Bianco  (Etna),90,28.0
1,Wiegner 2012 Elisena White (Terre Siciliane),90,32.0
1,Schloss Johannisberger 2012 Rotlack Kabinett Feinherb Riesling (Rheingau),89,55.0
1,Jack Creek 2013 Kruse Vineyard Estate Pinot Noir (Central Coast),89,36.0
1,Liquid Farm 2013 White Hills Chardonnay (Sta. Rita Hills),89,40.0
1,Naia 2013 Verdejo (Rueda),89,16.0
1,Karl Josef 2012 Piesporter Michelsberg Riesling (Mosel),89,10.0
1,Hauner 2013 Salina White (Terre Siciliane),89,20.0
1,Schloss Saarstein 2013 Riesling (Mosel),89,16.0
1,Tower 15 2013 Grenache Blanc (Paso Robles),89,19.0
1,La Rajade 2015 Sauvignon (Collio),87,20.0
1,Lamoreaux Landing 2015 Red Oak Vineyard Riesling (Finger Lakes),87,24.0
1,Mastroberardino 2015 Neroametà Aglianico (Campania),87,30.0
1,Millbrook 2014 Block Two West Chardonnay (Hudson River Region),87,35.0
1,Mussel Bay 2016 Sauvignon Blanc (Marlborough),87,15.0
1,Oyster Bay 2015 Pinot Noir (Marlborough),87,19.0
1,Perla del Garda 2016 Bio  (Lugana),87,25.0
1,Perla del Garda 2016 Perla  (Lugana),87,21.0
1,Rippon 2014 Gewürztraminer (Central Otago),87,32.0
1,Eradus 2016 Sauvignon Blanc (Awatere Valley),87,17.0
1,Filippi 2014 Vigne del Brà  (Soave Colli Scaligeri),87,28.0
1,Fox Run 2014 Kaiser Vineyard Reserve Chardonnay (Seneca Lake),87,15.0
1,Inama 2016 Vin Soave  (Soave Classico),87,""
1,Echo Bay 2015 Sauvignon Blanc (Marlborough),86,12.0
1,Snoqualmie 2007 Reserve Cabernet Sauvignon (Columbia Valley (WA)),87,20.0
1,Bodegas Paso Robles 2007 Viva Tu! Tempranillo (Paso Robles),87,28.0
1,Colosi 2006 500ml  (Passito di Pantelleria),87,51.0
1,Courtney Benham 2009 Reserve Chardonnay (Edna Valley),87,16.0
1,Domaine Ste. Michelle NV Extra Dry White (Columbia Valley (WA)),87,11.0
1,Dusted Valley 2009 Ramblin' Rosé (Columbia Valley (WA)),87,18.0
1,Furthermore 2008 Amber Ridge Vineyard Pinot Noir (Russian River Valley),87,40.0
1,Fongaro 2006 Sparkling (Monti Lessini),86,""
1,Vrede en Lust 2009 Sauvignon Blanc (Elgin),86,20.0
1,Mocali 2004 500ml  (Moscadello di Montalcino),86,35.0
1,St Hallett 2008 Gamekeeper's Shiraz-Grenache-Touriga Red (Barossa),86,13.0
1,Pomar Junction 2007 Syrah (Monterey County),86,42.0
1,Sea Mist 2008 Pinot Noir (Russian River Valley),86,17.0
1,Marangona 2016  Lugana,91,17.0
1,Spy Valley 2014 Riesling (Marlborough),91,20.0
1,Anaba 2014 Bismark Vineyard Syrah (Moon Mountain District Sonoma County),91,46.0
1,Bergström 2014 Winery Block Pinot Noir (Chehalem Mountains),91,75.0
1,Cantine di Marzo 2015 Franciscus  (Greco di Tufo),91,27.0
1,Cass 2015 Rockin' One White (Paso Robles),91,32.0
1,Jäger 2016 Klaus Federspiel Grüner Veltliner (Wachau),91,25.0
1,Craggy Range 2013 Te Muna Road Vineyard Pinot Noir (Martinborough),91,46.0
1,Bedell 2015 Sparkling Rosé Sparkling (North Fork of Long Island),90,45.0
1,Château Philippe-le-Hardi 2010 En Vesvau  (Saint-Aubin),88,35.0
1,Claiborne & Churchill 2009 Runestone Barrel Select Pinot Noir (Edna Valley),88,40.0
1,Clos La Chance 2011 Reserve Sauvignon Blanc (Central Coast),88,22.0
1,Crossfork Creek 2010 Cabernet Sauvignon (Yakima Valley),88,20.0
1,Dr. Konstantin Frank 2010 Rkatsiteli (Finger Lakes),88,15.0
1,Henri de Villamont 2009 Millénaire  (Bourgogne),88,26.0
1,Henri de Villamont 2009  Rully,88,28.0
1,Waterbrook 2011 Riesling (Columbia Valley (WA)),88,12.0
1,Rooster Hill 2010 Estate Gewürztraminer (Finger Lakes),88,18.0
1,Silver Thread 2011 Dry Riesling (Finger Lakes),88,16.0
1,Husch 2011 Late Harvest Gewurztraminer (Anderson Valley),88,20.0
1,La Clarine Farm 2011 White (Sierra Foothills),88,22.0
1,Tiefenbrunner 2016 Pinot Grigio (Vigneti delle Dolomiti),91,13.0
1,Ponzi 2016 Pinot Gris (Willamette Valley),91,19.0
1,Primosic 2011 Klin White (Collio),91,""
1,Staatliche Weinbaudomäne Oppenheim 2015 Niersteiner vom Rotliegenden Riesling (Rheinhessen),91,28.0
1,Tanner 2014 Estate Grown Barbera (Sierra Foothills),91,32.0
1,Miraflores 2014 Estate Barbera (El Dorado),91,30.0
1,Richard Böcking 2015 Schlossberg Riesling (Mosel),91,38.0
1,Siduri 2015 Hawks View Vineyard Pinot Noir (Willamette Valley),91,50.0
1,Szigeti 2014 Spitzer Graben Brut Riesling (Österreichischer Sekt),91,25.0
1,Tamber Bey 2015 Deux Chevaux Chardonnay (Yountville),91,55.0
1,Thörle 2016 Trocken Grauburgunder (Rheinhessen),91,22.0
1,Robert Mondavi 2010 Pinot Noir (Carneros),88,26.0
1,Straight Line 2010 Sauvignon Blanc (Santa Barbara County),88,19.0
1,Dr. H. Thanisch (Erben Thanisch) 2010 Riesling (Mosel),88,25.0
1,Fontes & Phillips 2009 Sierra Madre Vineyard Chardonnay (Santa Maria Valley),88,25.0
1,Veramonte 2011 La Gloria Sauvignon Blanc (Casablanca Valley),88,12.0
1,Altas Quintas 2010 Branco White (Alentejano),88,35.0
1,Cantine Cipressi 2006 Mekan Montepulciano (Molise),88,17.0
1,Matetic 2011 Corralillo Sauvignon Blanc (San Antonio),88,16.0
1,Quails' Gate 2009 Chardonnay (Okanagan Valley),88,15.0
1,HKG 2009 Bridge Selection Pinot Noir (Russian River Valley),89,38.0
1,Iron Horse 2006 Brut X Sparkling (Green Valley),89,50.0
1,K Vintners 2008 Clifton Vineyard Syrah (Wahluke Slope),89,35.0
1,On Point 2009 Pinot Noir (North Coast),89,34.0
1,Sumarroca 2006 Brut Nature Gran Reserva Sparkling (Cava),89,30.0
1,Chateau Ste. Michelle 2010 Gewürztraminer (Columbia Valley (WA)),89,9.0
1,Coto de Gomariz 2009 Colleita Seleccionada White (Ribeiro),89,35.0
1,Tenute Soletta 2006 Hermes Moscato (Isola dei Nuraghi),89,38.0
1,Vionta 2010 Limited Release Albariño (Rías Baixas),89,15.0
1,De Coelo 2009 Quintus Vineyard Pinot Noir (Sonoma Coast),89,75.0
1,Gianelli 2009 Aglianico (Tuolumne County),89,28.0
1,Gloria Ferrer 2006 Blanc de Blancs Sparkling (Carneros),89,24.0
1,Canti NV Moscato (Pavia),84,9.0
1,Casarena 2012 505 Chardonnay (Mendoza),84,13.0
1,Castello di Borghese 2010 Cabernet Franc (North Fork of Long Island),84,30.0
1,CK Mondavi 2012 Willow Springs Moscato (California),84,7.0
1,CK Mondavi 2012 Willow Springs Pinot Grigio (California),84,7.0
1,Cleto Chiarli 2012 Premium Vecchia Modena  (Lambrusco di Sorbara),84,15.0
1,Cupcake 2011 Chardonnay (Central Coast),84,14.0
1,Domenico Cavazza 2012 Classic Line Pinot Grigio (Veneto),84,11.0
1,Tres Valles 2012 Jalá Blanco Sauvignon Blanc (Valle de Guadalupe),84,15.0
1,Venturini Baldini 2012 Lambrusco (Emilia),84,15.0
1,Greg Norman Estates 2011 Chardonnay (Santa Barbara County),84,15.0
1,Pizzolato 2011 Brut Chardonnay (Veneto),84,15.0
1,Santero NV Sara Bee Moscato (Puglia),84,6.0
1,Bera 2011 Moscato (Asti),84,19.0
1,Cà Montanari 2012 Opera 02 Amabile  (Lambrusco di Modena),84,17.0
1,Cà Montanari 2012 Operapura  (Lambrusco Grasparossa di Castelvetro),84,19.0
1,Canti 2011 Pinot Grigio (Veneto),84,10.0
1,Cantina di Puianello 2012  Lambrusco Grasparossa di Castelvetro,84,14.0
1,Doukénie 2011 Riesling (Virginia),84,21.0
1,Enza NV Extra Dry  (Prosecco),84,15.0
1,Miracle Valley 2010 Cabernet Franc (Virginia),83,26.0
1,O. Fournier 2012 Urban Uco Chardonnay (Uco Valley),83,10.0
1,Trinitas 2010 Proprietors Reserve Chardonnay (Carneros),83,40.0
1,Vetrère 2011 Taranta Negroamaro (Salento),83,18.0
1,Calera 2005 Thirtieth Anniversary Vintage Jensen Vineyard Pinot Noir (Mt. Harlan),87,60.0
1,Wolff 2006 Old Vines Estate Chardonnay (Edna Valley),87,21.0
1,Tsillan Cellars 2006 Chardonnay (Columbia Valley (WA)),87,23.0
1,Aurum 2006 Pinot Noir (Central Otago),87,33.0
1,Clos du Bois 2006 Sonoma Reserve Pinot Noir (Sonoma Coast),87,25.0
1,Paraiso Vineyards 2006 West Terrace Pinot Noir (Santa Lucia Highlands),87,40.0
1,Pellegrini 2005 Cloverdale Ranch Merlot (Alexander Valley),87,24.0
1,Pellegrini 2006 Olivet Lane Pinot Noir (Russian River Valley),87,24.0
1,Spy Valley 2006 Pinot Noir (Marlborough),87,29.0
1,MacMurray Ranch 2006 Pinot Noir (Russian River Valley),87,37.0
1,Melipal 2008 Rosé Malbec (Mendoza),87,13.0
1,Columbia Winery 2007 Gewürztraminer (Columbia Valley (WA)),87,12.0
1,Fromm Winery 2006 La Strada Pinot Noir (Marlborough),87,27.0
1,Jax 2015 Y3 Chardonnay (Napa Valley),93,20.0
1,Anaba 2014 J McK Estate Vineyard Chardonnay (Carneros),93,42.0
1,Dr. Loosen 2013 Beerenauslese Riesling (Mosel),93,56.0
1,Karl Schaefer 2015 Dürkheimer Spielberg Trocken Erste Lage Riesling (Pfalz),93,38.0
1,Donnafugata 2013 Ben Ryé  (Passito di Pantelleria),93,39.0
1,Big Basin 2014 Coastview Vineyard Pinot Noir (Monterey County),93,44.0
1,Marimar Estate 2014 Don Miguel Vineyard Estate Grown and Bottled Dobles Lías Unfiltered Chardonnay (Russian River Valley),93,54.0
1,Marimar Estate 2015 Don Miguel Vineyard Estate Grown and Bottled Albariño (Russian River Valley),93,35.0
1,Maximin Grünhäuser 2015 Herrenberg Auslese Grosse Lage Riesling (Mosel),93,54.0
1,Tenuta Le Calcinaie 2013 Vigna ai Sassi Riserva  (Vernaccia di San Gimignano),93,23.0
1,Montalbera 2008 Lequilibrio  (Barbera d'Asti),87,28.0
1,Giuseppe Cortese 2009 Rabajà  (Barbaresco),87,55.0
1,Villa Sparina NV Brut Sparkling (Piedmont),87,30.0
1,Pascal Jolivet 2010 Attitude Sauvignon Blanc (Val de Loire),87,""
1,Saintsbury 2009 Brown Ranch Chardonnay (Carneros),87,40.0
1,Schug 2010 Chardonnay (Carneros),87,28.0
1,VML 2011 Rosé of Pinot Noir Rosé (Russian River Valley),87,20.0
1,VML 2011 Sauvignon Blanc (Russian River Valley),87,22.0
1,J Vineyards & Winery 2010 Freestone Hill Vineyard Pinot Noir (Russian River Valley),87,60.0
1,Kendall-Jackson 2010 Vintner's Reserve Pinot Noir (California),87,19.0
1,Clos La Chance 2009 Chardonnay (Santa Cruz Mountains),87,20.0
1,Dutton-Goldfield 2013 Dutton Ranch Cherry Ridge Vineyard Syrah (Russian River Valley),95,50.0
1,Schramsberg 2007 J. Schram Sparkling (North Coast),95,120.0
1,Gary Farrell 2013 Rochioli-Allen Vineyards Pinot Noir (Russian River Valley),95,70.0
1,Merry Edwards 2013 Pinot Noir (Russian River Valley),95,48.0
1,Etude 2013 Temblor Vineyard Grace Benoist Ranch Estate Grown Pinot Noir (Carneros),94,75.0
1,Phillips Hill 2013 Oppenlander Vineyard Pinot Noir (Mendocino),94,48.0
1,Phillips Hill 2013 Valenti Vineyard Pinot Noir (Mendocino Ridge),94,45.0
1,Matthias Müller 2012 Alte Reben Bopparder Hamm Feinherb Riesling (Mittelrhein),94,33.0
1,Schloss Johannisberger 2014 Silberlack Trocken GG Riesling (Rheingau),94,75.0
1,Cullen 2013 Kevin John Chardonnay (Margaret River),94,109.0
1,Amity 2013 Riesling (Willamette Valley),94,22.0
1,Clos La Chance 2009 Reserve Cabernet Sauvignon (Central Coast),87,40.0
1,Domaine Faiveley 2010  Bourgogne,87,22.0
1,Dr. Konstantin Frank 2011 Dry Riesling (Finger Lakes),87,15.0
1,Fulkerson 2009 Pinot Noir (Finger Lakes),87,16.0
1,Hanna 2011 Estate Grown Chardonnay (Russian River Valley),87,25.0
1,Anciano 2005 Reserva Aged 5 Years Tempranillo (Valdepeñas),87,11.0
1,Rubinelli Vajol 2009  Valpolicella Classico Superiore Ripasso,87,35.0
1,Santa Sofia 2009  Valpolicella Superiore Ripasso,87,24.0
1,Tommasi 2011 Le Volpare  (Soave Classico),87,13.0
1,V. Sattui 2011 Dry Riesling (Napa Valley),87,20.0
1,Finca Torremilanos 2010 Peñalba López Vino Blanco White (Vino de la Tierra de Castilla y León),87,22.0
1,Hosmer 2010 Pinot Gris (Cayuga Lake),87,16.0
1,Debonné 2009 Reserve Lot 907 Riesling (Grand River Valley),86,15.0
1,La Chiripada 2010 Winemakers' Select White White (New Mexico),86,16.0
1,Mount Pleasant Winery 2010 Estates Vignoles (Augusta),86,21.0
1,Ackerman 2007 Cabernet Sauvignon (Napa Valley),86,75.0
1,Domaine Fernand Engel 2010 Trilogie Dosage Zero Sparkling (Crémant d'Alsace),93,40.0
1,Domaine Serene 2014 Clos de Lune Vineyard Chardonnay (Dundee Hills),93,70.0
1,EnRoute 2014 Northern Spy Vineyard Pinot Noir (Russian River Valley),93,85.0
1,Reichsgraf von Kesselstatt 2015 Graach Josephshöfer Monopol Trocken Grosse Lage Riesling (Mosel),93,52.0
1,Henry's Drive Vignerons 2012 Shiraz (Padthaway),92,40.0
1,Dr. H. Thanisch (Erben Müller-Burggraef) 2015 Bernkasteler Badstube Kabinett Riesling (Mosel),92,22.0
1,Dr. Pauly Bergweiler 2015 Bernkasteler Badstube Kabinett Riesling (Mosel),92,20.0
1,EnRoute 2014 Amber Ridge Vineyard Pinot Noir (Russian River Valley),92,85.0
1,Mike and Molly Hendry 2014 R.W. Moore Vineyard Zinfandel (Coombsville),90,38.0
1,Müller-Grossmann 2015 Alte Reben Reserve Grüner Veltliner (Kremstal),90,33.0
1,R&A; Pfaffl 2015 Zeiseneck Grüner Veltliner (Weinviertel),90,18.0
