prediction,variety,points,price
2,Pine Ridge 2012 Estate Vineyards Cabernet Sauvignon (Napa Valley),87,54.0
2,Sevtap 2012 Zig-A-Zig-Ahh Cabernet Sauvignon (Santa Ynez Valley),87,38.0
2,Tenuta La Fuga 2009 Due Sorelle Riserva  (Brunello di Montalcino),87,60.0
2,Tenuta Sette Cieli 2012 Noi 4  (Bolgheri),87,42.0
2,Two Mountain 2012 Copeland Vineayard Cabernet Sauvignon (Yakima Valley),87,28.0
2,Condado de Oriza 2010 Crianza  (Ribera del Duero),87,15.0
2,Eduardo Garrido García 2005 Reserva  (Rioja),87,30.0
2,Finca Hispana 2012 Cuvée Monastrell (Jumilla),87,15.0
2,Aia Vecchia 2010 Sorugo  (Bolgheri Superiore),87,40.0
2,Clos de Chacras 2010 Cavas de Crianza Red (Mendoza),87,19.0
2,Chateau Lafayette Reneau 2012 Cabernet Sauvignon (Finger Lakes),87,25.0
2,Drytown 2012 Primitivo (Amador County),87,18.0
2,Fattoria La Lecciaia 2009 Vigna Manapetra Riserva  (Brunello di Montalcino),87,58.0
2,John Duval Wines 2013 Eligo Shiraz (Barossa Valley),94,100.0
2,O. Fournier 2010 Alfa Spiga  (Ribera del Duero),94,45.0
2,Produttori del Barbaresco 2011 Montestefano Riserva  (Barbaresco),94,58.0
2,Daou 2013 Reserve Cabernet Sauvignon (Paso Robles),94,65.0
2,Travaglini 2010 Tre Vigne  (Gattinara),94,42.0
2,Nicolas-Jay 2014 Pinot Noir (Willamette Valley),94,65.0
2,Antiquum Farm 2014 Luxuria Pinot Noir (Willamette Valley),94,75.0
2,Cooper-Garrod 2010 George's Vineyard Cabernet Sauvignon (Santa Cruz Mountains),94,41.0
2,Penner-Ash 2014 Pas de Nom Pinot Noir (Willamette Valley),94,125.0
2,Mirror 2012 Cimarossa Vineyard Cabernet Sauvignon (Howell Mountain),94,95.0
2,Panther Creek 2014 Lazy River Vineyard Pinot Noir,94,45.0
2,Odfjell 2006 Armador Carmenère (Maipo Valley),87,13.0
2,Robert Hall 2007 Hall Ranch Rosé de Robles Rosé (Paso Robles),87,15.0
2,Botalcura 2005 La Porfia Grand Reserve Cabernet Sauvignon (Rapel Valley),87,17.0
2,Bourassa Vineyards 2004 Symphony 3 Cabernet Sauvignon (Napa Valley),87,60.0
2,Carpineto 2006  Chianti Classico,87,20.0
2,Castellare di Castellina 2006  Chianti Classico,87,23.0
2,Castelli del Grevepesa 2006 Lessenziale  (Chianti Classico),87,""
2,Castellinuzza e Piuca 2006  Chianti Classico,87,""
2,Clos du Val 2006 Pinot Noir (Napa Valley),87,30.0
2,Gagliole 2006 Rubiolo  (Chianti Classico),87,""
2,The Foundry 2004 Syrah (Coastal Region),87,35.0
2,Cavicchioli 2016 Vigna del Cristo  (Lambrusco di Sorbara),92,18.0
2,Cedarville Vineyard 2014 Naylor Vineyard Petite Sirah (El Dorado),92,29.0
2,Chateau Margene 2014 Reserve Cabernet Sauvignon (Paso Robles),92,84.0
2,Dominio de Atauta 2015 Parada de Atauta  (Ribera del Duero),92,30.0
2,Dominio de Tares 2015 Baltos Mencía (Bierzo),92,16.0
2,G & L Lurton 2013 Amaino Red (Sonoma County),92,49.0
2,Tosalet 2013 Vinyes Velles Carignan (Priorat),92,90.0
2,Walla Walla Vintners 2014 Estate Syrah (Walla Walla Valley (WA)),92,50.0
2,Walla Walla Vintners 2014 Washington State Cuvée Red (Washington),92,40.0
2,Asuncion Ridge 2014 Salacious Red (Paso Robles),92,38.0
2,Barbieri 2014 Rodney's Vineyard Syrah (Santa Barbara County),92,48.0
2,Bernardus 2015 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),92,55.0
2,Bonterra 2013 The McNab Red (Mendocino),92,55.0
2,Bric Cenciurio 2013 Coste di Rose  (Barolo),92,59.0
2,Cadence 2014 Tapteil Vineyard Red (Red Mountain),92,45.0
2,Cigliuti 2013 Serraboella  (Barbaresco),92,44.0
2,Concannon 2014 Nina's Cuvée Petite Sirah (Livermore Valley),92,38.0
2,Dilecta 2014 Cookie Red (Central Coast),92,46.0
2,Alma Andina 2012 Reserve Malbec (Mendoza),87,16.0
2,Bodega Toneles 2012 Tonel 22 Cabernet Sauvignon (Mendoza),87,12.0
2,Tabor 2010 Adama Cabernet Sauvignon (Galilee),87,""
2,Tarara 2008 Winemaker's Select Bin #5 Red (Virginia),87,38.0
2,Veramar 2012 Cabernet Franc (Shenandoah Valley),87,25.0
2,Chateau Morrisette 2010 Cabernet Sauvignon (Virginia),87,18.0
2,Covington 2010 Cabernet Sauvignon (Walla Walla Valley (WA)),87,36.0
2,Montesole 2010 Sairus Aglianico (Campania),89,25.0
2,OS Winery 2013 Sonas Cabernet Sauvignon (Yakima Valley),89,25.0
2,Judeka 2014  Cerasuolo di Vittoria,89,18.0
2,Columbia Winery 2013 Limited Release Tempranillo (Horse Heaven Hills),89,35.0
2,Feudi di San Gregorio 2013 Aglianico dal Re Aglianico (Irpinia),89,23.0
2,Bisceglia 2012 Gudarrà  (Aglianico del Vulture),89,25.0
2,Burnt Bridge 2013 Les Collines Vineyard Syrah (Walla Walla Valley (WA)),89,35.0
2,Château la Garricq 2013  Moulis-en-Médoc,89,25.0
2,Alexander Valley Vineyards 2008 Estate Merlot (Alexander Valley),85,20.0
2,Wilson 2006 Cabernet Sauvignon (Dry Creek Valley),85,26.0
2,Zichichi Family Vineyard 2007 Estate Petite Sirah (Dry Creek Valley),85,50.0
2,Silver Lake 2007 Roza Hills Vineyard Reserve Cabernet Sauvignon (Rattlesnake Hills),85,19.0
2,Winery Čitluk 2007 Vranac Vranec (Mostar),85,13.0
2,Courtney Benham 2009 Pinot Noir (Sonoma County),85,16.0
2,Peter Cellars 2006 Cabernet Sauvignon (Chalk Hill),85,25.0
2,Erath 2012 Oregon Pinot Noir (Oregon),89,19.0
2,Villa Mora 2009  Montefalco Sagrantino,89,35.0
2,Pagos de Quintana 2011 6 Meses en Barrica  (Ribera del Duero),88,20.0
2,City Winery of New York 2011 Obsidian Ridge Vineyard Reserve Cabernet Sauvignon (Red Hills Lake County),88,38.0
2,Pennywise 2012 Pinot Noir (California),88,12.0
2,Ram's Gate 2012 Syrah (Sonoma Coast),88,40.0
2,Secondo Marco 2008  Amarone della Valpolicella Classico,88,50.0
2,WildStock 2013 Pinot Noir (Willamette Valley),88,25.0
2,Cavicchioli NV Robanera  (Lambrusco Grasparossa di Castelvetro),88,12.0
2,Gramercy 2013 Forgotten Hills Vineyard Syrah (Walla Walla Valley (WA)),93,60.0
2,Cayuse 2013 Camespelo Red (Walla Walla Valley (WA)),93,80.0
2,Cayuse 2013 Flying Pig Red (Walla Walla Valley (WA)),93,90.0
2,François Lurton 2013 Chacayes Malbec (Valle de Uco),93,80.0
2,Allegrini 2012 La Poja Corvina (Veronese),93,95.0
2,Vigneti Villabella 2006 Fracastoro Riserva  (Amarone della Valpolicella Classico),93,94.0
2,Chesebro 2011 La Montagne Sauvage Red (Carmel Valley),93,28.0
2,Darioush 2013 Cabernet Sauvignon (Napa Valley),93,95.0
2,Fumanelli 2011  Amarone della Valpolicella Classico,93,80.0
2,Gramercy 2013 Syrah (Columbia Valley (WA)),93,40.0
2,Michaud 2014 Pinot Noir (Chalone),93,40.0
2,Tedeschi 2011 La Fabriseria Riserva  (Amarone della Valpolicella Classico),93,250.0
2,Morgan 2014 Double L Vineyard Pinot Noir (Santa Lucia Highlands),93,60.0
2,Navarro 2014 Deep End Blend Pinot Noir (Anderson Valley),93,55.0
2,No Girls 2013 La Paciencia Vineyard Syrah (Walla Walla Valley (WA)),93,75.0
2,Rutini 2013 Apartado Gran Malbec (Argentina),93,100.0
2,The Grapes of Roth 2012 Merlot (North Fork of Long Island),93,44.0
2,Battaglio 2012 Serragrilli Riserva  (Barbaresco),82,""
2,Germano Ettore 2013 Prapò  (Barolo),97,75.0
2,Albino Rocca 2014 Ronchi  (Barbaresco),96,55.0
2,Brezza 2013 Sarmassa  (Barolo),96,70.0
2,Patricia Green Cellars 2015 Estate Vineyard Etzel Block Pinot Noir (Ribbon Ridge),96,60.0
2,Albino Rocca 2014 Angelo  (Barbaresco),96,98.0
2,Hors Categorie 2014 Syrah (Walla Walla Valley (OR)),96,240.0
2,Germano Ettore 2013 Cerretta  (Barolo),95,75.0
2,Horsepower 2014 Sur Echalas Vineyard Grenache (Walla Walla Valley (OR)),95,120.0
2,Lambert 2013 The Family Tree Shiraz (Barossa Valley),95,65.0
2,Sinfonía 2010 Tempranillo (Vino de la Tierra de Castilla),83,11.0
2,Ca' Momi 2009 Rosso di Napa Red (Napa Valley),83,11.0
2,Viña Tabalí 2010 Reserva Especial Pinot Noir (Limarí Valley),83,19.0
2,Chono 2010 Reserva Pinot Noir (Casablanca Valley),83,12.0
2,Benmarl 2009 Baco Noir (Hudson River Region),83,28.0
2,Bodegas Ateca 2009 Atteca Armas Old Vines Garnacha (Calatayud),92,45.0
2,Castello di Querceto 2008 Il Sole di Alessandro Cabernet Sauvignon (Colli della Toscana Centrale),92,70.0
2,Corliss Estates 2007 Red Blend Red (Columbia Valley (WA)),92,65.0
2,Elevation Cellars 2009 Merlot (Columbia Valley (WA)),92,25.0
2,Gramercy 2009 Cabernet Sauvignon (Columbia Valley (WA)),92,50.0
2,Hightower 2008 Red Red (Red Mountain),92,50.0
2,Beaulieu Vineyard 2009 Maestro Collection Ranch No. 2 Cabernet Sauvignon (Napa Valley),92,65.0
2,Betz Family 2010 Bésoleil Red (Columbia Valley (WA)),92,45.0
2,La Braccesca 2008 Bramasole Syrah (Cortona),92,39.0
2,K Vintners 2009 Milbrandt Syrah (Wahluke Slope),92,30.0
2,Doubleback 2009 Cabernet Sauvignon (Walla Walla Valley (WA)),92,89.0
2,Elevation Cellars 2008 Monolith Red (Columbia Valley (WA)),92,34.0
2,Renieri 2009 Re di Renieri Red (Toscana),92,30.0
2,Spring Valley Vineyard 2009 Derby Estate Grown Cabernet Sauvignon (Walla Walla Valley (WA)),92,50.0
2,Beaulieu Vineyard 2009 Cabernet Sauvignon (Rutherford),91,35.0
2,Bodegas Ateca 2010 Atteca Old Vines Garnacha (Calatayud),91,16.0
2,Dalliance 2012 Red (Lake County),86,20.0
2,Fattoria Lavacchio 2011 Puro Riserva  (Chianti),86,17.0
2,Fattoria Uccelliera 2013  Chianti,86,14.0
2,Matarromera 2013 Melior 6 Meses en Barrica  (Ribera del Duero),86,16.0
2,Peique 2013 Mencía (Bierzo),86,13.0
2,Piccini 2011  Chianti Classico,86,15.0
2,Prada A Tope 2013 Palacio de Canedo Maceración Ecológico Mencía (Bierzo),86,20.0
2,Viña Los Valles 2012  Rioja,86,13.0
2,Wild Meadows 2012 Red Beauty Red (Columbia Valley (WA)),86,11.0
2,Otazu 2011 Premium Cuvée Señorío de Otazu Red (Navarra),86,12.0
2,Patrocinio 2012 Zinio Tempranillo-Graciano  (Rioja),86,15.0
2,Sensi 2012 Riserva  (Chianti Classico),86,24.0
2,Tenuta di Trecciano 2013  Chianti Colli Senesi,86,10.0
2,Tenuta Pierazzuoli 2011 Riserva  (Chianti Montalbano),86,13.0
2,Tenuta San Jacopo 2010 Poggio ai Grilli  (Chianti),86,13.0
2,Michele Chiarlo 2012 Reyna  (Barbaresco),93,39.0
2,Monteviejo 2009 Lindaflor La Violeta Malbec (Uco Valley),93,111.0
2,Pali 2013 Cargasacchi Vineyard Pinot Noir (Sta. Rita Hills),93,58.0
2,Robert Biale 2013 Royal Punishers Petite Sirah (Rutherford),93,42.0
2,Rivetto 2011 del Comune di Serralunga d'Alba  (Barolo),93,75.0
2,Gustafson Family 2011 East Ridge Vineyard Estate Petite Sirah (Dry Creek Valley),93,28.0
2,Ghost Hill 2012 Bayliss-Bower Vineyard Pinot Noir,93,42.0
2,Viader 2013 Estate Limited Edition Red (Napa Valley),93,100.0
2,Fontanafredda 2011 del Comune di Serralunga d'Alba  (Barolo),93,45.0
2,Massolino 2009 Vigna Rionda Riserva  (Barolo),93,140.0
2,Massolino 2011 Margheria  (Barolo),93,99.0
2,Moorooduc 2012 Robinson Vineyard Pinot Noir (Mornington Peninsula),93,55.0
2,Paolo Scavino 2011 Cannubi  (Barolo),93,100.0
2,Gundlach Bundschu 2012 Vintage Reserve Red (Sonoma Valley),93,100.0
2,Hyde de Villaine 2012 Ysabel Pinot Noir (Sonoma Mountain),93,116.0
2,Stemmler 2013 Anderson Valley Pinot Noir (Anderson Valley),93,44.0
2,Benegas 2013 Juan Benegas Malbec (Mendoza),85,13.0
2,Wattle Creek 2013 Grenache (Russian River Valley),85,38.0
2,River's Edge 2013 Barrel Select Pinot Noir (Elkton Oregon),85,24.0
2,Alan de Val 2013 Mencía (Valdeorras),85,17.0
2,Andretti 2013 Pinot Noir (Carneros),85,45.0
2,Bodega Classica 2012 Hacienda Lopez de Haro Crianza  (Rioja),85,13.0
2,Charles Krug 2012 Limited Release Cold Springs Vineyard Cabernet Sauvignon (Howell Mountain),85,125.0
2,Spell 2013 Nichole's Blend Pinot Noir (Sonoma County),85,39.0
2,Montes 2008 Alpha Pinot Noir (Casablanca Valley),88,24.0
2,Tomero 2008 Malbec (Mendoza),88,15.0
2,Cruz Alta 2006 Grand Reserve Malbec (Mendoza),88,20.0
2,Handley 2006 Handley Vineyard Syrah (Dry Creek Valley),88,20.0
2,Kaiken 2008 Malbec (Mendoza),88,14.0
2,Concha y Toro 2007 Casillero del Diablo Reserva Privada Cabernet Sauvignon-Syrah (Maipo Valley),88,14.0
2,Beringer 2014 Beringer Estates Selection Cabernet Sauvignon (Knights Valley),90,36.0
2,Vetus 2014 Flor de Vetus Vino de Finca  (Toro),90,17.0
2,Chehalem 2014 Ridgecrest Vineyards Reserve Pinot Noir (Ribbon Ridge),90,70.0
2,Cloak & Dagger 2013 The Assassin Cabernet Sauvignon-Syrah (Paso Robles),90,65.0
2,Coeur de Terre 2014 Tallulah's Run Reserve Pinot Noir (Willamette Valley),90,65.0
2,Cottonwood Canyon 2006 Synergy Classic Red (Paso Robles),90,68.0
2,Edoardo Miroglio 2012 EM Mavrud (Thracian Valley),90,16.0
2,Frostwatch 2013 Merlot (Bennett Valley),90,35.0
2,Gundlach Bundschu 2014 Cabernet Sauvignon (Sonoma Valley),90,50.0
2,Inherit the Sheep 2013 Cabernet Sauvignon (Coombsville),90,80.0
2,Joseph Swan Vineyards 2013 Trenton Estate Vineyard Pinot Noir (Russian River Valley),90,74.0
2,Waterford 2014 Cape Winemakers Guild BB Red (Stellenbosch),91,""
2,Louis Nel 2015 Cape Winemakers Guild Rapscallion Cabernet Sauvignon-Shiraz (Stellenbosch),91,""
2,A.A. Badenhorst Family Wines 2014 Cape Winemakers Guild Chase The Spice Shiraz (Swartland),91,""
2,Johan Joubert 2015 Cape Winemakers Guild Granite Selection Cabernet Sauvignon (Stellenbosch),91,""
2,Groot Constantia 2014 Cape Winemakers Guild Gouverneurs Auction Reserve Red (Constantia),91,""
2,Jordan Stellenbosch 2014 Cape Winemakers Guild Sophia Red (Stellenbosch),91,""
2,Rijk's 2014 Cape Winemakers Guild CWG Pinotage (Tulbagh),90,""
2,DeMorgenzon 2015 Cape Winemakers Guild Gravitas Red (Stellenbosch),90,""
2,Kaapzicht 2015 Cape Winemakers Guild Rouge de Kaap Red (Stellenbosch),90,""
2,Saronsberg 2014 Cape Winemakers Guild Die Erf Shiraz (Tulbagh),90,""
2,Gottfried Mocke Wine Projects 2016 Cape Winemakers Guild Pinot Noir (Overberg),90,""
2,Spier 2013 Cape Winemakers Guild Auction Selection Frans K Smit Red (Stellenbosch),90,""
2,Teddy Hall 2014 Cape Winemakers Guild Nico Theunissen Cabernet Sauvignon (Stellenbosch),90,""
2,Boschkloof 2015 Cape Winemakers Guild Epilogue Shiraz (Stellenbosch),90,""
2,Cederberg 2015 Cape Winemakers Guild Teen Die Hoog Shiraz (Cederberg),90,""
2,Teddy Hall 2015 Cape Winemakers Guild Hendrik Biebouw Chenin Blanc (Stellenbosch),89,""
2,Rust en Vrede 2014 Cape Winemakers Guild CWG Auction Estate Red (Stellenbosch),89,""
2,De Grendel 2015 Cape Winemakers Guild Op Die Berg Pinot Noir (Ceres Plateau),88,""
2,Luddite 2014 Cape Winemakers Guild Daisy's Turn Shiraz-Cabernet Sauvignon-Mourvèdre Red (Bot River),88,""
2,Brezza 2013 Cannubi  (Barolo),98,60.0
2,Comm. G. B. Burlotto 2013 Monvigliero  (Barolo),98,70.0
2,Massolino 2011 Vigna Rionda Riserva  (Barolo),98,151.0
2,Giuseppe Rinaldi 2013 Brunate  (Barolo),98,300.0
2,Elvio Cogno 2013 Ravera  (Barolo),97,82.0
2,Guado al Tasso 2012 Il Bruciato  (Bolgheri),89,32.0
2,Tenuta Santo Pietro 2010 Perceptum Red (Toscana),89,30.0
2,Fattoria di Montemaggio 2007 Riserva  (Chianti Classico),89,35.0
2,Zantho 2011 Zweigelt (Burgenland),88,13.0
2,Mocali 2009 Mirus  (Maremma),88,30.0
2,Piazzano 2009 Syrah (Colli della Toscana Centrale),88,28.0
2,San Polo 2010 Rubio Sangiovese (Toscana),88,15.0
2,Soto de Torres 2009 Ibéricos Crianza  (Rioja),88,21.0
2,St. Supéry 2009 Estate Cabernet Sauvignon (Napa Valley),88,30.0
2,Stag's Leap Wine Cellars 2009 S.L.V. Cabernet Sauvignon (Napa Valley),88,125.0
2,Stottle 2009 Elerding Vineyard Syrah (Horse Heaven Hills),88,28.0
2,Acústic 2010 Vinyes Velles Nobles Garnatxa-Carinyena Red (Montsant),88,20.0
2,Bodegas Palacio 2005 Glorioso Gran Reserva  (Rioja),88,35.0
2,Casale della Ioria 2010 Campo Novo  (Cesanese del Piglio),88,16.0
2,Les Clos de Paulilles 2009 Rimage  (Banyuls),87,24.0
2,Marcella Giuliani 2010 Alagna Superiore  (Cesanese del Piglio),87,18.0
2,Marqués de Montañana 2010 Selección Especial Garnacha (Calatayud),87,15.0
2,Querceto 2000  Chianti Classico,83,11.0
2,"Terre Rouge 1999 Sentinel Oak Vineyard, Pyramid Block Syrah (Shenandoah Valley (CA))",94,35.0
2,Dutton-Goldfield 1999 Dutton Ranch Pinot Noir (Russian River Valley),93,40.0
2,Jaffurs 1999 Stolpman Vineyard Syrah (Santa Barbara County),93,32.0
2,Ledson 1998 Merlot (Sonoma Valley),93,34.0
2,Havens 1999 Hudson T Reserve Syrah (Napa Valley),93,45.0
2,Hartford 1999 Hartford Vineyard Zinfandel (Russian River Valley),93,34.0
2,Hartford 1999 Highwire Vineyard Zinfandel (Russian River Valley),93,34.0
2,Iron Horse 1999 T-bar-T Benchmark Red (Alexander Valley),92,56.0
2,Hartford 1999 Arrendell Vineyard Pinot Noir (Russian River Valley),92,65.0
2,Lambert Bridge 1999 Merlot (Sonoma County),92,24.0
2,Palivou 2004 Ammos Agiorgitiko (Nemea),85,35.0
2,Santos Beck 2004 Gran Cabernet Sauvignon (Mendoza),85,15.0
2,La Fenêtre 2005 Reserve Santa Barbara Highlands Vineyard Cabernet Sauvignon (Santa Barbara County),85,45.0
2,Christian Lazo 2005 Cabernet Franc (Paso Robles),85,""
2,Wente 2004 Crane Ridge Merlot (Livermore Valley),85,18.0
2,Concha y Toro 2013 Casillero del Diablo Reserva Pinot Noir (Chile),85,11.0
2,Darjean Jones 2012 Merlot (Napa Valley),85,54.0
2,Feudi del Pisciotto 2013 Versace Nero d'Avola (Terre Siciliane),85,30.0
2,Nugnes 2014 Masseria Santi Apostoli Aglianico (Campania),85,""
2,Orestiadi 2013 Agamennone Nero d'Avola (Terre Siciliane),85,""
2,Tucannon 2012 Red Fusion Red (Columbia Valley (WA)),85,29.0
2,Terrapura 2013 Carmenère (Colchagua Valley),85,11.0
2,Madrigal 2012 Cabernet Sauvignon (Napa Valley),85,45.0
2,Jason-Stephens 2012 Reserve Cabernet Sauvignon (Central Coast),85,48.0
2,La Merika 2013 Cabernet Sauvignon (Central Coast),85,15.0
2,Chilensis 2013 Reserva Carmenère (Maule Valley),85,10.0
2,Firriato 2013 Chiaramonte Nero d'Avola (Terre Siciliane),85,15.0
2,Caliterra 2014 Reserva Carmenère (Colchagua Valley),85,10.0
2,Autoritas 2014 Malbec (Central Valley),85,8.0
2,Weingut Stadt Lahr 2011 Lahrer Trocken Spätburgunder (Baden),86,24.0
2,Rodney Strong 2011 Symmetry Red Meritage (Alexander Valley),86,60.0
2,Honor Winery 2010 Red (North Coast),86,49.0
2,Indomita 2012 Duette Premium Pinot Noir (Casablanca Valley),86,20.0
2,Juslyn Vineyards 2009 Cabernet Sauvignon (Spring Mountain District),86,125.0
2,Aquinas 2011 Cabernet Sauvignon (Napa Valley),86,20.0
2,Bernardus 2012 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),86,55.0
2,Dinastía Vivanco 2007 Colección Vivanco Parcelas de Garnacha  (Rioja),90,95.0
2,Dutschke 2007 Willow Bend Shiraz-Merlot-Cabernet Sauvignon Red (Barossa Valley),90,20.0
2,Gain Bay 2008 Cabernet Family Red (Napa Valley),90,20.0
2,Gordon Brothers 2008 Cabernet Sauvignon (Columbia Valley (WA)),90,23.0
2,Twisted Oak 2007 Parcel 17 Red (Calaveras County),90,32.0
2,Whitehall Lane 2007 Merlot (Napa Valley),90,28.0
2,Whitehall Lane 2007 Cabernet Sauvignon (Napa Valley),90,40.0
2,Hooker 2011 Home Pitch Block 1 Syrah (Knights Valley),84,42.0
2,J. Garcia Carrion 2008 Antaño Reserva  (Rioja),84,12.0
2,Jason-Stephens 2009 Estate Cabernet Franc (Santa Clara Valley),84,32.0
2,Kale 2010 Kick Ranch Home Run Cuvée Red (Sonoma County),84,45.0
2,Anemoi 2012 Apeliotes Red (Grand Valley),84,40.0
2,Castello di Monastero 2011 Poggio alle Sughere  (Morellino di Scansano),84,19.0
2,Neal Family 2008 Cabernet Sauvignon (Napa Valley),84,50.0
2,Plan B 2010 Valley View Syrah (Santa Ynez Valley),84,36.0
2,Recuerdo 2012 Malbec (Uco Valley),84,22.0
2,The Williamsburg Winery 2009 Virginia Trianon Cabernet Franc (Virginia),84,32.0
2,Arizona Stronghold 2010 Bonita Springs Vineyard Site Archive Mourvèdre (America),84,34.0
2,Rios de Tinta 2012  Ribera del Duero,84,14.0
2,Rocca di Montegrossi 2009 Vigneto San Marcellino  (Chianti Classico),84,50.0
2,Monchiero 2005 Rocche  (Barolo),92,""
2,Pelissero 2006 Tulin  (Barbaresco),92,69.0
2,Stephen & Walker 2006 Pinot Noir (Monterey),92,39.0
2,Madrigal 2005 Zinfandel (Napa Valley),92,26.0
2,Coppo 2005  Barolo,92,""
2,Cordero di Montezemolo 2005 Bricco Gattera  (Barolo),92,75.0
2,Damilano 2004 Cannubi  (Barolo),92,87.0
2,Damilano 2005 Liste  (Barolo),92,85.0
2,Elio Altare 2004  Barolo,92,""
2,Cascina Bongiovanni 2005 Pernanno  (Barolo),92,79.0
2,Vietti 2005 Masseria  (Barbaresco),92,""
2,Wolf Family 2005 Estate Cabernet Sauvignon (Napa Valley),92,75.0
2,Giacosa Fratelli 2004 Vigna Mandorlo  (Barolo),92,70.0
2,Anomaly 2005 Cabernet Sauvignon (St. Helena),92,85.0
2,Cellers Melis 2005 Melis Red (Priorat),92,99.0
2,Erath 2006 Bishop Creek Pinot Noir,92,50.0
2,Pelissero 2006 Vanotu  (Barbaresco),92,99.0
2,Sbragia 2005 Monte Rosso Vineyard Cabernet Sauvignon (Sonoma Valley),92,50.0
2,Le Pianelle 2013 Al Posto dei Fiori Rosato Red (Coste della Sesia),90,23.0
2,Dosio 2012 Serradenari Fossati  (Barolo),90,75.0
2,Dunbar 2013 Estate Grown Zinfandel (Sonoma Valley),90,32.0
2,Fulcrum 2013 Landy Vineyard Petite Sirah (Russian River Valley),90,45.0
2,Kontos 2013 Summit View Vineyard Malbec (Walla Walla Valley (WA)),90,44.0
2,Las Positas 2012 Estate Barbera (Livermore Valley),90,40.0
2,Muscardini 2013 Trueheart Vineyard Petite Sirah (Sonoma Valley),90,48.0
2,Pride Mountain 2013 Merlot (Napa County-Sonoma County),90,60.0
2,Finca El Origen 2015 Reserva Estate Malbec (Uco Valley),85,12.0
2,Cellers Baronia del Montsant 2013 Flor d'Englora Roure Red (Montsant),85,15.0
2,Bouchaine 2013 Bacchus Collection Terraces Estate Pinot Noir (Carneros),85,60.0
2,Byington 2013 Rosé of Pinot Noir (Santa Cruz Mountains),85,39.0
2,Domaine Bousquet 2015 Malbec (Tupungato),85,14.0
2,Sant Rafel 2014 Joana Garnacha (Montsant),85,15.0
2,Tormentoso 2014 Bush Vine Pinotage (Paarl),85,14.0
2,Manifesto! 2013 Cabernet Sauvignon (California),85,15.0
2,Quattrocchi 2011 Reserva Malbec (Mendoza),85,17.0
2,Andeluna 2012 Pasionado Malbec (Tupungato),92,62.0
2,Bodega Catena Zapata 2011 Nicolas Catena Zapata Red (Mendoza),92,135.0
2,Cedarville Vineyard 2012 Naylor Vineyard Petite Sirah (El Dorado),92,29.0
2,D.R. Stephens 2012 Walther River Block Cabernet Sauvignon (Rutherford),92,150.0
2,Ehlers Estate 2012 Estate Merlot (St. Helena),92,55.0
2,Comartin 2012 Tierra Alta Vineyard Syrah (Ballard Canyon),92,40.0
2,Dry Creek Vineyard 2012 The Mariner Meritage (Dry Creek Valley),92,45.0
2,Enrique Mendoza 2010 Las Quebradas Monastrell (Alicante),92,42.0
2,Barbieri 2010 Anonymus Syrah (Santa Barbara County),92,50.0
2,Black Cordon 2012 Cabernet Sauvignon (Napa Valley),92,80.0
2,Bonny Doon 2012 Le Posseur Syrah (Central Coast),92,26.0
2,Resalte 2011 Crianza  (Ribera del Duero),92,35.0
2,Robert Biale 2013 Varozza Vineyard Zinfandel (St. Helena),92,48.0
2,Animale 2010 Zinfandel (Washington),88,25.0
2,Bodegas Carchelo 2010 Sierva Red (Jumilla),88,27.0
2,Chateau Margene 2009 Reserve Cabernet Sauvignon (Paso Robles),88,84.0
2,Clos Solène 2010 L'Insolent Cabernet Sauvignon (Paso Robles),88,95.0
2,Envy 2010 Bee Bee's Blend Estate Red (Calistoga),88,42.0
2,Fattoria Giuseppe Savini 2007 Riserva  (Montepulciano d'Abruzzo),88,23.0
2,Figaro 2011 Tinto Red (Calatayud),88,10.0
2,Finca Valpiedra 2009 Cantos de Valpiedra  (Rioja),88,20.0
2,Kimmel 2010 Merlot (Mendocino County),87,38.0
2,Marques de Tomares 2001 Gran Reserva  (Rioja),87,40.0
2,Michael David 2010 Rapture Cabernet Sauvignon (Lodi),87,59.0
2,Drei Donà Tenuta La Palazza 2008 Magnificat Cabernet Sauvignon (Forlì),87,38.0
2,Talamonti 2011 Modà  (Montepulciano d'Abruzzo),87,11.0
2,Umani Ronchi 2011 Montipagano  (Montepulciano d'Abruzzo),87,12.0
2,Umberto Cesari 2011 Moma Red (Rubicone),87,19.0
2,Undurraga 2011 Reserva Especial Sibaris Pinot Noir (Maipo Valley),87,16.0
2,Viña Casas Patronales 2010 Maucho Reserva Malbec (Maule Valley),87,15.0
2,Altaïr 2008 Red (Cachapoal Valley),87,80.0
2,Bodega Goulart 2011 Clásico Malbec (Luján de Cuyo),84,12.0
2,Cantina di Sorbara 2013 Allegro Amabile Rosé  (Lambrusco di Sorbara),84,""
2,Schweiger 2009 Estate Bottled Cabernet Sauvignon (Spring Mountain District),84,65.0
2,La Battagliola 2013 15  (Lambrusco Grasparossa di Castelvetro),84,19.0
2,Don Leta 2013 Reserva Merlot (Mendoza),83,16.0
2,Schäfer 2012 Sweet Red Estate Bottled Dornfelder (Rheinhessen),83,14.0
2,Chakana 2013 Estate Selection Red (Mendoza),83,29.0
2,Spadafora 2010 Schietto Nero d'Avola (Sicilia),89,35.0
2,Les Vins de Vienne 2010 Les Archevêques  (Saint-Joseph),89,59.0
